CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ZeroBalanceFlag,Log_Balance,Geography_Germany,Geography_Spain
0.025568952137004615,1,1.984277617614537,-1.3875375865624426,-0.9115834940401767,1,0,-1.651825870574206,1,0,0.7766147061512719,1,0
-1.0504957218062334,0,-1.5042554653927365,1.378685672134612,0.8077365626180215,1,1,-1.4899561835690913,0,1,-1.3273578283218463,0,1
-0.6573182447885119,1,0.6504267329352853,0.3413519501232164,-0.9115834940401767,0,0,1.0189010247747559,0,1,-1.3273578283218463,0,1
0.7808835790394698,0,-1.5042554653927365,0.3413519501232164,0.8077365626180215,1,1,-0.7888730584424746,0,1,-1.3273578283218463,0,0
0.8429642333054258,1,0.24001107611090022,1.03290776479748,0.8077365626180215,1,1,1.2310704831801604,0,1,-1.3273578283218463,0,0
-0.15032623494987085,0,-0.6834241517439663,1.03290776479748,0.8077365626180215,1,0,0.6688717421740601,0,1,-1.3273578283218463,0,1
-1.4540199745349478,0,-0.06780066650738861,-0.35020386455104724,-0.9115834940401767,1,0,0.32731820632749364,1,1,-1.3273578283218463,0,1
0.19111736351288738,1,0.7530306471413816,-0.695981771888179,0.8077365626180215,0,1,-1.5928757668520803,0,1,-1.3273578283218463,0,0
2.0224966643585907,0,-0.06780066650738861,-0.004425957213915414,-0.9115834940401767,1,1,1.5219882921316075,0,1,-1.3273578283218463,0,0
-0.7607860018984386,1,-1.4016515511866403,-0.695981771888179,0.8077365626180215,0,1,0.42460549226186645,0,1,-1.3273578283218463,0,0
1.09128685036925,1,-0.2730084949195812,-1.0417596792253108,-0.9115834940401767,1,1,1.2163903409521621,0,0,0.7821934842211552,1,0
-0.8228666561643946,1,0.547822818729189,1.378685672134612,0.8077365626180215,0,0,-1.0721517054667205,0,1,-1.3273578283218463,0,0
-0.7918263290314166,0,0.44521890452309276,-0.695981771888179,-0.9115834940401767,1,1,0.001690039053891126,0,0,0.7880086457704104,1,0
-2.4783507699232223,1,-0.9912358943622551,-1.7333154938995745,0.8077365626180215,1,1,-0.8104496783748915,0,0,0.6342586681677754,0,0
-0.6159311419445411,0,0.03480324769870767,-0.695981771888179,2.52705661927622,1,0,0.7021528985231289,1,1,-1.3273578283218463,0,1
-1.2160441331821163,1,-0.2730084949195812,0.6871298574603482,-0.9115834940401767,0,1,0.9849420451757676,0,0,0.6979429970630735,0,0
-1.0091086189622627,1,0.24001107611090022,1.378685672134612,0.8077365626180215,0,0,-0.31633078816391447,0,0,0.7434626621405694,1,0
-1.350552217425021,0,0.3426149903169965,0.3413519501232164,0.8077365626180215,1,1,-1.1421041777545031,0,1,-1.3273578283218463,0,1
0.7394964761954991,0,-0.9912358943622551,1.378685672134612,0.8077365626180215,1,1,0.7293439051333712,0,1,-1.3273578283218463,0,1
-1.8161571244196912,0,0.6504267329352853,-1.7333154938995745,-0.9115834940401767,1,0,-1.2566552636509198,1,0,0.7788353899017828,0,0
-1.6609554887548013,1,-0.7860280659500626,-0.695981771888179,-0.9115834940401767,0,1,0.2430378929672636,0,0,0.792876822609739,0,1
1.5879320844968983,1,-0.58082023753787,0.6871298574603482,-0.9115834940401767,0,1,-0.028462140497060744,0,0,0.6786097610444132,0,1
2.063883767202561,1,-0.2730084949195812,0.6871298574603482,-0.9115834940401767,1,1,-1.030773708690248,0,1,-1.3273578283218463,0,0
-0.7090521233434752,1,0.24001107611090022,0.3413519501232164,0.8077365626180215,0,1,1.3560603601273575,0,0,0.6635459920672819,1,0
-1.8471974515526692,1,0.13740716190480395,-0.35020386455104724,-0.9115834940401767,1,0,-0.5205574726887156,0,1,-1.3273578283218463,0,1
-1.919624881529618,0,1.266050218171863,1.03290776479748,-0.9115834940401767,0,0,1.4121157168917053,1,0,0.7625113753279557,0,0
-0.9780682918292848,0,2.2920893602328256,-1.0417596792253108,-0.9115834940401767,1,1,-0.10322823597732225,0,0,0.7549230341880193,0,0
1.8983353558266787,0,1.0608423897596704,-1.0417596792253108,-0.9115834940401767,0,0,1.6393570917124016,1,0,0.7749818435970488,0,0
0.09799638211395333,0,2.2920893602328256,-0.004425957213915414,-0.9115834940401767,1,1,1.0128771271288544,0,0,0.8055213999351802,0,1
1.2982223645891036,0,-0.6834241517439663,-0.35020386455104724,0.8077365626180215,1,1,0.45954295093404635,0,0,0.7423390934284585,1,0
1.8466014772717152,0,-1.1964437227744478,1.378685672134612,-0.9115834940401767,1,1,0.3411368974574667,1,0,0.746567031465951,1,0
-0.13997945923887817,0,0.03480324769870767,1.378685672134612,-0.9115834940401767,1,1,0.3048737013667674,1,0,0.7835289497377487,1,0
-1.040148946095241,1,-0.06780066650738861,-1.0417596792253108,-0.9115834940401767,0,1,-0.16018938579165296,0,0,0.7322283762085511,1,0
1.2982223645891036,0,-0.17040458071348488,-1.0417596792253108,0.8077365626180215,1,0,1.6347204885477364,0,0,0.7328790520761153,1,0
0.49117385913167494,1,0.547822818729189,1.7244635794717436,0.8077365626180215,1,0,1.7035816271473465,0,0,0.7533116089453497,1,0
-0.6780117962104972,1,-0.2730084949195812,-0.004425957213915414,0.8077365626180215,0,0,-0.23763234405007433,0,0,0.7938451946683344,1,0
1.4223836731210155,0,-0.58082023753787,-0.004425957213915414,0.8077365626180215,0,0,0.2936645775819838,0,1,-1.3273578283218463,0,0
0.04626250355898996,1,0.24001107611090022,1.03290776479748,-0.9115834940401767,0,0,1.1120387734559636,1,0,0.7668826710465899,1,0
-0.5124633848346144,1,0.3426149903169965,-1.3875375865624426,-0.9115834940401767,1,0,-1.0446525657628767,1,0,0.7235756858473708,1,0
-0.3262214220367463,1,0.44521890452309276,-1.3875375865624426,-0.9115834940401767,1,1,0.23162583954352245,0,0,0.7663846906779739,0,0
0.05660927926998263,1,0.6504267329352853,-0.004425957213915414,-0.9115834940401767,1,0,-0.22575565652582366,0,0,0.7701239080845913,0,0
0.7705368033284771,1,-2.017275036423218,-1.7333154938995745,-0.9115834940401767,0,0,-0.947291724355257,0,0,0.6770642151744882,1,0
-1.443673198823955,0,2.394693274438922,-0.35020386455104724,-0.9115834940401767,1,0,-1.7118972170658242,1,1,-1.3273578283218463,0,1
-0.3779553005917097,1,1.266050218171863,-0.35020386455104724,-0.9115834940401767,1,1,-0.9270938782937008,0,0,0.5658700623865167,0,0
0.9464319904153525,1,-0.37561240912567745,-0.004425957213915414,-0.9115834940401767,0,0,-0.27093228051997187,0,0,0.7822473997186082,1,0
0.3773593263107555,0,-1.1964437227744478,1.378685672134612,0.8077365626180215,0,0,0.45914926395666855,0,0,0.8013523329882843,1,0
-0.9884150675402774,1,-0.58082023753787,-1.3875375865624426,0.8077365626180215,0,0,1.3686515616931476,0,0,0.623124287957572,0,1
0.3463189991777775,1,1.7790697892023444,1.03290776479748,-0.9115834940401767,1,1,-0.012031099781775616,0,0,0.6835700437842551,0,1
-0.4917698334126291,1,-1.299047636980544,-0.35020386455104724,-0.9115834940401767,1,1,-0.1260627762252652,0,0,0.7419233075080995,1,0
1.0395529718142866,0,-0.2730084949195812,0.3413519501232164,0.8077365626180215,1,1,-1.2577791147705282,0,0,0.8207532729406825,1,0
-0.7193988990544679,0,-0.4782163233317737,-1.3875375865624426,-0.9115834940401767,1,0,0.17982435403694502,0,0,0.7291687292766826,1,0
0.8740045604384039,1,0.44521890452309276,1.7244635794717436,0.8077365626180215,1,1,1.6794825587635858,0,0,0.7634663175691235,1,0
0.10834315782494601,0,-0.37561240912567745,-0.004425957213915414,0.8077365626180215,0,1,0.23590979377262114,0,0,0.799464878220964,1,0
0.25319801777884343,0,-1.8120672080110254,1.03290776479748,-0.9115834940401767,1,0,-1.4239372771449408,0,0,0.72335377412377,0,0
0.9050448875713819,1,1.984277617614537,-1.0417596792253108,4.246376675934418,1,0,-1.2470761847980885,1,0,0.7781450749243878,1,0
1.6810530658958325,1,-0.9912358943622551,0.3413519501232164,-0.9115834940401767,1,0,-1.150045386625037,0,1,-1.3273578283218463,0,0
0.0669560549809753,0,-0.17040458071348488,-1.7333154938995745,-0.9115834940401767,0,1,-0.971813693237685,0,0,0.8140930513299234,0,1
-0.4814230577016364,0,-1.4016515511866403,-0.004425957213915414,0.8077365626180215,1,1,-0.7244854141803299,0,0,0.8076249225276089,1,0
-1.3608989931360136,1,-0.2730084949195812,1.378685672134612,0.8077365626180215,0,1,0.7907154272123808,0,1,-1.3273578283218463,0,0
0.8740045604384039,0,-1.8120672080110254,-1.3875375865624426,0.8077365626180215,1,0,-1.3511643089326582,0,0,0.8298510777031473,0,0
0.13938348495792402,1,1.6764658749962482,1.03290776479748,0.8077365626180215,1,1,0.6794126066593463,0,1,-1.3273578283218463,0,0
0.2842383449118215,0,-0.6834241517439663,1.378685672134612,-0.9115834940401767,1,1,0.836765674605092,0,1,-1.3273578283218463,0,0
1.1016336260802426,1,-0.58082023753787,-0.004425957213915414,-0.9115834940401767,0,1,1.637163817045588,0,0,0.6802441616744376,0,1
-2.426616891368259,0,0.24001107611090022,1.7244635794717436,0.8077365626180215,1,0,-0.03110248637360859,0,0,0.7620264110958451,1,0
0.1497302606689167,0,-0.4782163233317737,-1.3875375865624426,0.8077365626180215,0,0,1.240243007195046,0,0,0.7201931603536963,0,0
1.308569140300096,0,-0.6834241517439663,-1.0417596792253108,-0.9115834940401767,1,0,0.6324023125342576,1,1,-1.3273578283218463,0,0
-1.1125763760721894,0,-0.2730084949195812,-0.695981771888179,0.8077365626180215,0,0,-1.2880145876351567,0,1,-1.3273578283218463,0,0
-1.4954070773789185,0,-0.4782163233317737,-0.35020386455104724,-0.9115834940401767,1,1,1.0284733219172884,0,0,0.7080943298976139,0,0
-1.6299151616218233,0,0.7530306471413816,-0.35020386455104724,0.8077365626180215,1,0,-1.7072969569127634,0,1,-1.3273578283218463,0,0
0.01522217642601194,0,2.394693274438922,1.7244635794717436,0.8077365626180215,1,1,0.25362744665469866,0,1,-1.3273578283218463,0,1
1.029206196103294,1,-1.709463293804929,-0.695981771888179,-0.9115834940401767,1,0,0.4965100537758168,1,0,0.7612835106894303,0,1
0.8119239061724478,1,-0.8886319801561589,1.378685672134612,0.8077365626180215,1,0,0.9003869856034099,0,1,-1.3273578283218463,0,0
-0.0468584778399441,0,0.7530306471413816,-0.35020386455104724,2.52705661927622,1,0,-0.11892024415998563,1,1,-1.3273578283218463,0,0
-0.1606730106608635,0,-1.0938398085683514,-0.695981771888179,0.8077365626180215,1,1,0.9859758212713994,0,0,0.6900602210405453,1,0
-0.036511702128951426,0,0.547822818729189,-0.004425957213915414,2.52705661927622,1,1,1.2887854461777652,1,1,-1.3273578283218463,0,1
1.629319187340869,1,0.6504267329352853,0.6871298574603482,0.8077365626180215,1,0,0.8180172017575125,0,0,0.7567475620961484,0,0
-1.3091651145810503,0,-0.2730084949195812,1.7244635794717436,0.8077365626180215,1,0,0.16561858374988617,0,1,-1.3273578283218463,0,0
1.2257949346121548,1,-0.9912358943622551,1.03290776479748,0.8077365626180215,1,1,1.2554922914181668,0,1,-1.3273578283218463,0,0
0.8222706818834405,1,0.3426149903169965,-0.35020386455104724,0.8077365626180215,0,1,-0.24532002128941735,0,1,-1.3273578283218463,0,1
-1.4022860959799843,1,-0.37561240912567745,1.7244635794717436,-0.9115834940401767,0,1,0.3684301513922223,0,0,0.8273946885854523,0,1
1.2671820374561256,1,0.24001107611090022,1.378685672134612,-0.9115834940401767,0,1,-0.6172224062856171,0,0,0.731252782228456,0,1
1.691399841606825,1,-0.9912358943622551,1.03290776479748,0.8077365626180215,1,1,1.6899655178763158,0,0,0.721004987134297,1,0
0.615335167663587,1,-1.709463293804929,1.03290776479748,0.8077365626180215,0,0,-0.007741581072431441,0,1,-1.3273578283218463,0,1
-2.4576572185012373,1,-0.4782163233317737,1.378685672134612,0.8077365626180215,0,0,-1.626846397081583,0,1,-1.3273578283218463,0,0
0.1497302606689167,0,0.13740716190480395,0.3413519501232164,-0.9115834940401767,1,1,1.0739062597827504,0,1,-1.3273578283218463,0,0
-0.2848343191927756,0,0.547822818729189,0.3413519501232164,0.8077365626180215,0,0,1.1663183654619271,0,1,-1.3273578283218463,0,0
0.9050448875713819,1,-0.7860280659500626,1.378685672134612,-0.9115834940401767,1,0,-1.0106403758215394,0,0,0.6923412156415261,0,0
-1.2677780117370796,1,-0.2730084949195812,0.6871298574603482,0.8077365626180215,1,0,-0.6877989698109479,0,1,-1.3273578283218463,0,1
0.20146413922388007,0,2.394693274438922,-1.3875375865624426,-0.9115834940401767,1,1,1.3487854977662366,1,1,-1.3273578283218463,0,1
-0.29518109490376826,0,0.7530306471413816,-0.35020386455104724,0.8077365626180215,1,1,-1.2016781988241692,1,0,0.7384700270280979,0,1
-0.7090521233434752,1,-0.6834241517439663,-1.3875375865624426,-0.9115834940401767,1,1,-1.5656310282294663,0,0,0.7053695926344722,1,0
1.3913433459880375,0,-0.2730084949195812,-1.0417596792253108,-0.9115834940401767,0,1,-1.0974845234549402,0,0,0.7259344634694577,1,0
-0.4710762819906437,1,-0.58082023753787,-0.004425957213915414,-0.9115834940401767,0,0,-0.49084714764726767,0,0,0.7987145012066446,0,1
-1.7747700215757207,1,-0.37561240912567745,1.378685672134612,-0.9115834940401767,1,0,-0.011135566242245735,1,0,0.7130156704310112,1,0
0.35666577488877016,1,-0.8886319801561589,-0.695981771888179,-0.9115834940401767,0,1,-0.6435210093764677,0,0,0.7085464497694292,1,0
-1.1643102546271529,1,0.03480324769870767,0.6871298574603482,0.8077365626180215,1,0,-1.2669448570751147,0,0,0.7400982175705874,1,0
-0.9159876375633287,1,0.3426149903169965,-1.0417596792253108,-0.9115834940401767,0,0,-0.2311490290038934,0,0,0.7267039776638368,0,0
0.25319801777884343,1,-0.2730084949195812,1.378685672134612,-0.9115834940401767,0,1,-1.3406210099872649,0,0,0.7369933965487638,0,1
0.7291497004845064,1,-1.0938398085683514,1.378685672134612,0.8077365626180215,0,1,0.021052865298588744,1,0,0.8038484994664087,1,0
-0.23310044063781224,0,-0.8886319801561589,1.378685672134612,0.8077365626180215,1,1,-0.45074219961698886,0,0,0.7762759500647813,1,0
0.18077058780189473,0,-0.17040458071348488,0.3413519501232164,-0.9115834940401767,1,0,0.27036505545351586,0,0,0.8186751949189084,1,0
-1.4954070773789185,0,0.24001107611090022,-1.3875375865624426,0.8077365626180215,1,0,-1.1880850430341514,0,1,-1.3273578283218463,0,0
-1.3091651145810503,0,-0.7860280659500626,1.03290776479748,-0.9115834940401767,1,0,1.7325557018962958,1,0,0.7397074306276242,1,0
0.5015206348426676,1,-0.4782163233317737,-0.35020386455104724,0.8077365626180215,1,0,0.3607216073519582,0,0,0.8361806777530175,1,0
1.8362547015607225,1,-0.4782163233317737,1.03290776479748,0.8077365626180215,0,0,-1.0773958803182044,0,0,0.7722993125191895,0,0
0.24285124206785078,1,0.03480324769870767,0.3413519501232164,-0.9115834940401767,0,0,0.0007079082905388136,0,0,0.7590881909751601,0,1
0.05660927926998263,0,0.03480324769870767,0.3413519501232164,0.8077365626180215,1,0,0.712594993484055,0,1,-1.3273578283218463,0,0
0.3463189991777775,0,0.9582384755535742,1.7244635794717436,-0.9115834940401767,1,1,1.7048023350012298,0,0,0.7680472450703006,1,0
-0.26414076777079026,0,-1.0938398085683514,-0.695981771888179,-0.9115834940401767,0,0,1.4529583063345444,0,1,-1.3273578283218463,0,0
-2.2610684799923764,1,0.3426149903169965,1.378685672134612,-0.9115834940401767,1,0,0.17693308487932127,1,0,0.8016735618206295,0,0
-1.0504957218062334,0,1.3686541323779593,-1.3875375865624426,-0.9115834940401767,0,1,-1.5902969780382497,1,1,-1.3273578283218463,0,0
-0.26414076777079026,1,1.7790697892023444,-1.7333154938995745,-0.9115834940401767,1,0,-0.9262452950562433,1,0,0.7968201450618202,1,0
1.8362547015607225,0,0.24001107611090022,0.6871298574603482,0.8077365626180215,1,0,1.2396363049582653,0,1,-1.3273578283218463,0,0
1.2361417103231473,1,-1.5042554653927365,1.378685672134612,-0.9115834940401767,1,0,1.1679515404140175,0,0,0.7295089440043336,0,0
1.1119804017912354,0,-0.4782163233317737,-0.695981771888179,0.8077365626180215,1,1,0.4196995334753119,0,1,-1.3273578283218463,0,0
1.4948111030979643,0,-0.58082023753787,1.378685672134612,-0.9115834940401767,1,1,0.2581391967938526,0,0,0.7742579819040216,1,0
0.3773593263107555,1,-0.06780066650738861,1.378685672134612,-0.9115834940401767,1,1,-1.1212664164647004,0,0,0.762582043212415,0,0
0.36701255059976284,1,-1.4016515511866403,-1.3875375865624426,0.8077365626180215,0,1,-1.4542572605533,0,1,-1.3273578283218463,0,0
1.4327304488320083,1,0.03480324769870767,0.6871298574603482,0.8077365626180215,1,1,0.42291510749725103,0,0,0.7658375809674451,1,0
-0.6366246933665265,0,1.1634463039657668,-0.004425957213915414,0.8077365626180215,1,1,-1.1328761828271687,0,0,0.7924278277378206,1,0
-1.9610119843735887,0,-0.4782163233317737,-0.004425957213915414,-0.9115834940401767,0,1,1.177131715589241,0,0,0.6457340735638305,1,0
-0.13997945923887817,1,0.13740716190480395,-1.0417596792253108,-0.9115834940401767,0,1,-0.12041708934605813,0,0,0.7777681224261028,0,0
-0.6883585719214899,0,0.9582384755535742,-1.0417596792253108,-0.9115834940401767,1,0,-0.4334902241754669,1,0,0.8612751672718915,0,1
-0.7400924504764532,0,-0.37561240912567745,-1.3875375865624426,0.8077365626180215,0,1,-1.5910833086529592,1,0,0.7723778758159743,0,1
1.09128685036925,1,0.547822818729189,1.7244635794717436,-0.9115834940401767,1,0,1.5555097644712839,0,0,0.7830213402770163,1,0
0.12903670924693136,1,-0.4782163233317737,0.6871298574603482,0.8077365626180215,1,1,1.3969801567336042,0,1,-1.3273578283218463,0,0
0.32562544775579216,0,0.44521890452309276,-0.004425957213915414,-0.9115834940401767,1,1,1.6211433306384249,0,0,0.767294117366774,0,0
1.474117551675979,1,1.3686541323779593,-1.0417596792253108,-0.9115834940401767,1,0,1.0265349700017272,1,1,-1.3273578283218463,0,1
0.4187464291547262,0,-0.7860280659500626,-0.004425957213915414,-0.9115834940401767,1,0,0.4542633025209964,1,0,0.5668739585263299,0,0
-1.7126893673097645,0,-1.8120672080110254,-0.004425957213915414,-0.9115834940401767,1,1,-0.7990026730596075,0,0,0.7483278814268632,0,1
-0.1606730106608635,0,-0.9912358943622551,1.03290776479748,0.8077365626180215,1,0,0.7126928935583765,0,0,0.7841143687182174,0,1
-0.005471374995973408,1,-0.17040458071348488,-0.004425957213915414,-0.9115834940401767,0,0,-1.314525162645364,0,0,0.738293202621123,0,0
0.8740045604384039,1,0.547822818729189,1.378685672134612,-0.9115834940401767,1,0,-0.4391400844148583,0,0,0.7598112595387848,0,0
-2.426616891368259,1,-0.6834241517439663,-1.7333154938995745,0.8077365626180215,0,1,-1.7251865870124325,0,1,-1.3273578283218463,0,0
1.0705932989472646,0,-0.6834241517439663,0.6871298574603482,0.8077365626180215,1,0,-0.18379286765353792,0,1,-1.3273578283218463,0,1
-1.1953505817601309,0,0.9582384755535742,1.378685672134612,-0.9115834940401767,1,0,0.8660165822462607,1,1,-1.3273578283218463,0,0
0.6774158219295431,1,0.3426149903169965,1.03290776479748,0.8077365626180215,1,0,1.4034693840400465,0,1,-1.3273578283218463,0,1
-1.1539634789161601,1,-0.17040458071348488,-1.0417596792253108,-0.9115834940401767,1,0,-0.025110062819096102,0,0,0.7697680849675892,0,0
-0.3779553005917097,0,0.44521890452309276,0.3413519501232164,0.8077365626180215,1,1,0.1556539907500374,0,1,-1.3273578283218463,0,0
0.5739480648196164,1,1.8816737034084408,0.6871298574603482,-0.9115834940401767,1,0,-1.4284904131059215,1,1,-1.3273578283218463,0,1
1.1119804017912354,0,-0.58082023753787,0.6871298574603482,0.8077365626180215,0,0,-0.2972435775813829,0,1,-1.3273578283218463,0,0
-0.6676650204995045,0,-1.0938398085683514,-1.0417596792253108,0.8077365626180215,1,1,-0.13951003829884273,0,1,-1.3273578283218463,0,1
-0.0468584778399441,0,2.394693274438922,0.3413519501232164,-0.9115834940401767,0,1,0.08050099000269748,0,0,0.7213222782000362,0,0
-0.20206011350483422,0,-0.58082023753787,-0.35020386455104724,-0.9115834940401767,0,0,0.2190549831086304,0,0,0.7635628641866604,1,0
0.6877625976405357,0,-1.709463293804929,0.3413519501232164,-0.9115834940401767,0,1,-0.2676285442641413,0,0,0.7281605899308201,0,1
0.3463189991777775,1,-0.8886319801561589,-1.0417596792253108,0.8077365626180215,1,0,-0.28894293806498306,0,1,-1.3273578283218463,0,0
1.5465449816529278,0,1.0608423897596704,0.6871298574603482,-0.9115834940401767,0,0,-0.9210106841551816,0,0,0.7400193920724657,0,0
0.7291497004845064,0,-0.2730084949195812,-1.0417596792253108,0.8077365626180215,1,1,0.11976778819597916,0,1,-1.3273578283218463,0,1
0.33597222346678485,1,-0.9912358943622551,-1.7333154938995745,-0.9115834940401767,1,0,-0.7739444273935077,1,0,0.7780883173184194,0,1
0.09799638211395333,1,-0.7860280659500626,1.378685672134612,0.8077365626180215,1,1,0.6918073125164625,0,0,0.7663531048225498,1,0
0.553254513397631,0,-1.5042554653927365,0.6871298574603482,-0.9115834940401767,1,0,1.0853038803358548,1,0,0.7481338854214469,1,0
-0.367608524880717,0,0.24001107611090022,1.378685672134612,-0.9115834940401767,1,0,1.6764686971505505,0,0,0.7416729052560437,0,1
0.17042381209090204,0,0.03480324769870767,-1.0417596792253108,0.8077365626180215,1,0,-1.0323675845006035,1,1,-1.3273578283218463,0,1
0.32562544775579216,1,-1.5042554653927365,1.378685672134612,0.8077365626180215,0,0,-0.8165168746327044,0,0,0.6288980976625343,1,0
-1.7230361430207572,0,-0.9912358943622551,-0.35020386455104724,-0.9115834940401767,1,0,1.1116379569882713,0,0,0.7732354228783478,0,0
-0.23310044063781224,1,-1.1964437227744478,-0.004425957213915414,0.8077365626180215,1,0,0.9721619990616414,0,0,0.718675031847517,1,0
-1.764423245864728,1,0.547822818729189,1.7244635794717436,-0.9115834940401767,1,0,-1.645304473616344,1,0,0.772540637777204,1,0
-0.750439226187446,1,-0.8886319801561589,-0.35020386455104724,-0.9115834940401767,1,0,0.21035248378449195,0,0,0.8203648979409902,0,0
-1.4333264231129623,1,0.13740716190480395,-0.004425957213915414,0.8077365626180215,1,1,0.8062860601696863,0,1,-1.3273578283218463,0,0
-1.7230361430207572,0,-0.37561240912567745,0.6871298574603482,-0.9115834940401767,1,1,-1.265991244273021,0,0,0.7783087371368479,0,1
-1.4540199745349478,0,-0.8886319801561589,-1.7333154938995745,0.8077365626180215,1,1,0.5297251319219686,0,1,-1.3273578283218463,0,0
-0.46072950627965104,1,-0.2730084949195812,-0.004425957213915414,0.8077365626180215,0,0,1.3782808947581977,0,0,0.8412197112394103,1,0
-0.5538504876785851,0,0.13740716190480395,1.03290776479748,-0.9115834940401767,0,1,-0.09244201269120604,0,0,0.7297995838478765,0,1
1.0705932989472646,0,1.6764658749962482,-0.695981771888179,-0.9115834940401767,1,0,-1.5999513512644048,1,0,0.8119008802466106,1,0
2.063883767202561,0,0.6504267329352853,-1.0417596792253108,-0.9115834940401767,1,1,-1.4016880506628344,0,0,0.7622037641518759,0,1
-1.4540199745349478,1,2.394693274438922,-1.0417596792253108,0.8077365626180215,1,1,-0.9045519949286761,0,1,-1.3273578283218463,0,0
1.3189159160110888,0,0.6504267329352853,-1.3875375865624426,0.8077365626180215,1,0,1.2944551298780314,0,0,0.8124976817064821,1,0
-0.15032623494987085,1,0.3426149903169965,-1.0417596792253108,0.8077365626180215,1,1,-0.7758878221192913,0,1,-1.3273578283218463,0,0
1.5879320844968983,0,1.1634463039657668,-0.35020386455104724,-0.9115834940401767,1,1,-1.5918477291267017,1,1,-1.3273578283218463,0,0
-1.412632871690977,1,-0.6834241517439663,1.03290776479748,0.8077365626180215,1,0,-0.07360868151988115,0,1,-1.3273578283218463,0,0
0.8222706818834405,0,0.03480324769870767,-1.3875375865624426,-0.9115834940401767,1,0,1.649443407717623,0,0,0.724505825451329,0,0
-1.2988183388700576,0,-0.17040458071348488,-1.7333154938995745,-0.9115834940401767,0,1,0.5465620319151687,0,1,-1.3273578283218463,0,1
-0.3572617491697243,1,-0.8886319801561589,-0.004425957213915414,0.8077365626180215,0,1,1.6696617728000853,0,1,-1.3273578283218463,0,1
0.3773593263107555,0,-0.4782163233317737,0.6871298574603482,0.8077365626180215,1,0,0.8429234675569041,0,0,0.7455172348034943,1,0
0.6670690462185503,0,0.24001107611090022,1.03290776479748,0.8077365626180215,0,0,-0.12359458145631622,1,0,0.6235377728642536,0,0
-1.4333264231129623,0,-0.2730084949195812,-0.695981771888179,0.8077365626180215,1,0,-1.4331124095099417,0,0,0.6958737865130872,0,0
-1.7747700215757207,1,0.13740716190480395,-1.3875375865624426,0.8077365626180215,0,0,0.25920375142084306,0,1,-1.3273578283218463,0,0
-0.5124633848346144,1,-0.6834241517439663,1.03290776479748,-0.9115834940401767,1,0,-0.22836661499107452,0,0,0.7133592767084053,0,0
-0.7297456747654606,1,-0.9912358943622551,1.378685672134612,0.8077365626180215,1,0,0.48667570439171726,0,0,0.6401750529130905,0,1
1.6189724116298765,1,-0.37561240912567745,-0.695981771888179,-0.9115834940401767,1,1,-1.7300295976162083,0,0,0.825886843597396,0,0
